cod;depto_origen;depto_destino;personas_mig;personas_mig_18_25;personas_mig_26_35;personas_mig_100k;pob_origen;pob_destino;dist;dist_km;pbi_origen;pbi_porcen_ori;pbi_destino;pbi_porcen_des;pbi_origen_millardos;pbi_destino_millardos;largo_limite;dummy_limit;empresas_origen;empresas_destino;menores_25_origen;menores_25_destino;pob_destino_k;pob_origen_k;nom_depto_orig;nom_depto_des;edad_prom_ori;porc_ocupados_ori;edad_prom_des;porc_ocupados_des;tasa_desemp_mujeres_2011_ori;tasa_desemp_varones_2011_ori;tasa_desemp_total_2011_ori;tasa_desemp_mujeres_2011_des;tasa_desemp_varones_2011_des;tasa_desemp_total_2011_des;log_pbi_destino;log_dist_km;log_pbi_origen_millardos;log_pbi_destino_millardos;log_pob_destino_k;log_pob_origen_k;log_edad_prom_des;log_porc_ocupados_des
215;2;15;794;336;93;633;73377;124861;184479;184;14214980;1,5;25542275;2,8;14,215;25,542;197272,0;True;55;97;30880;53810;124,861;73,377;ARTIGAS;SALTO;33,966910612317214;63,54048882317126;33,297819174922516;66,35408370372274;11,5;5,4;8,1;9,2;5,0;6,8;17,05584548056092;5,214935757608986;2,654297745102963;3,2403241560740703;4,827201118571573;4,295610535016993;3,5054919045992516;4,195005306792628
116;1;16;4209;549;985;11;1318755;108304;67040;67;465848031;50,3;26930981;2,9;465,848;26,931;5400,0;True;3124;154;456072;40551;108,304;1318,755;MONTEVIDEO;SAN JOSE;37,481047654795624;70,39570159219609;35,62451986999557;70,87153001936734;7,4;5,1;6,2;8,7;4,7;6,4;17,108787891900022;4,204692619390966;6,143859400659784;3,293278039442661;4,6849420877662515;7,184443388686383;3,5730341611645366;4,260868801687011
316;3;16;908;129;177;66;520173;108304;82580;83;86306492;9,3;26930981;2,9;86,306;26,931;48749,0;True;563;154;197993;40551;108,304;520,173;CANELONES;SAN JOSE;35,40663971409512;71,04518002114733;35,62451986999557;70,87153001936734;8,1;4,3;6,0;8,7;4,7;6,4;17,108787891900022;4,418840607796598;4,457899120585731;3,293278039442661;4,6849420877662515;6,254161448553351;3,5730341611645366;4,260868801687011
416;4;16;49;10;6;40;84698;108304;417388;417;17048887;1,8;26930981;2,9;17,049;26,931;;False;88;154;33360;40551;108,304;84,698;CERRO LARGO;SAN JOSE;35,614748872464524;65,58203917553142;35,62451986999557;70,87153001936734;3,8;1,7;2,6;8,7;4,7;6,4;17,108787891900022;6,0330862217988015;2,836091550983094;3,293278039442661;4,6849420877662515;4,439091988628338;3,5730341611645366;4,260868801687011
516;5;16;269;52;45;66;123203;108304;123288;123;43788749;4,7;26930981;2,9;43,789;26,931;67607,0;True;60;154;43030;40551;108,304;123,203;COLONIA;SAN JOSE;37,63241966510556;76,05841493228472;35,62451986999557;70,87153001936734;4,1;2,5;3,2;8,7;4,7;6,4;17,108787891900022;4,812184355372417;3,7793826442885683;3,293278039442661;4,6849420877662515;4,813833401452298;3,5730341611645366;4,260868801687011
616;6;16;124;24;31;83;57084;108304;174995;175;13023942;1,4;26930981;2,9;13,024;26,931;;False;40;154;22663;40551;108,304;57,084;DURAZNO;SAN JOSE;35,09302081143578;67,28410796725862;35,62451986999557;70,87153001936734;13,1;5,8;8,9;8,7;4,7;6,4;17,108787891900022;5,1647859739235145;2,5667938092601843;3,293278039442661;4,6849420877662515;4,044523867238145;3,5730341611645366;4,260868801687011
716;7;16;116;22;24;17;25050;108304;120843;121;7284124;0,8;26930981;2,9;7,284;26,931;69905,0;True;28;154;9048;40551;108,304;25,05;FLORES;SAN JOSE;37,06007984031936;75,4187792824594;35,62451986999557;70,87153001936734;6,6;4,4;5,4;8,7;4,7;6,4;17,108787891900022;4,795790545596741;1,9856801618653614;3,293278039442661;4,6849420877662515;3,2208738275308737;3,5730341611645366;4,260868801687011
816;8;16;321;62;68;39;67047;108304;96337;96;17767290;1,9;26930981;2,9;17,767;26,931;70039,0;True;101;154;24814;40551;108,304;67,047;FLORIDA;SAN JOSE;36,72022611004221;71,73437762775389;35,62451986999557;70,87153001936734;7,4;3,0;4,9;8,7;4,7;6,4;17,108787891900022;4,564348191467836;2,877342804053769;3,293278039442661;4,6849420877662515;4,2053938659973955;3,5730341611645366;4,260868801687011
916;9;16;45;6;10;28;58815;108304;174452;174;15594153;1,7;26930981;2,9;15,594;26,931;;False;54;154;20753;40551;108,304;58,815;LAVALLEJA;SAN JOSE;37,93515259712658;72,52336448598132;35,62451986999557;70,87153001936734;9,2;2,7;5,5;8,7;4,7;6,4;17,108787891900022;5,159055299214529;2,746886224887408;3,293278039442661;4,6849420877662515;4,0743969244124045;3,5730341611645366;4,260868801687011
1016;10;16;131;27;26;107;164298;108304;191187;191;51311595;5,5;26930981;2,9;51,312;26,931;;False;188;154;62922;40551;108,304;164,298;MALDONADO;SAN JOSE;35,05074924831708;73,44975086524454;35,62451986999557;70,87153001936734;7,7;3,7;5,5;8,7;4,7;6,4;17,108787891900022;5,25227342804663;3,937924642950799;3,293278039442661;4,6849420877662515;5,101681852114599;3,5730341611645366;4,260868801687011
1116;11;16;116;22;19;73;113107;108304;306523;307;26828524;2,9;26930981;2,9;26,829;26,931;;False;144;154;46112;40551;108,304;113,107;PAYSANDU;SAN JOSE;34,56219332136826;67,06215335353652;35,62451986999557;70,87153001936734;7,4;4,9;5,9;8,7;4,7;6,4;17,108787891900022;5,726847747587197;3,289483392032154;3,293278039442661;4,6849420877662515;4,728334273337693;3,5730341611645366;4,260868801687011
1216;12;16;107;17;18;68;54765;108304;256067;256;24297744;2,6;26930981;2,9;24,298;26,931;;False;67;154;22474;40551;108,304;54,765;RIO NEGRO;SAN JOSE;34,17324933808089;67,71526102054028;35,62451986999557;70,87153001936734;8,2;5,6;6,7;8,7;4,7;6,4;17,108787891900022;5,545177444479562;3,1903940424325503;3,293278039442661;4,6849420877662515;4,00305130377571;3,5730341611645366;4,260868801687011
1316;13;16;99;16;20;89;103473;108304;459885;460;20212707;2,2;26930981;2,9;20,213;26,931;;False;62;154;42934;40551;108,304;103,473;RIVERA;SAN JOSE;33,98187933083993;65,9688442829875;35,62451986999557;70,87153001936734;6,9;5,2;5,9;8,7;4,7;6,4;17,108787891900022;6,131226489483141;3,006325961764861;3,293278039442661;4,6849420877662515;4,639310709107822;3,5730341611645366;4,260868801687011
1416;14;16;45;6;13;36;68088;108304;292086;292;17547856;1,9;26930981;2,9;17,548;26,931;;False;54;154;24443;40551;108,304;68,088;ROCHA;SAN JOSE;36,931441663729295;67,36970952403371;35,62451986999557;70,87153001936734;6,1;2,8;4,2;8,7;4,7;6,4;17,108787891900022;5,676753802268282;2,8649399833039673;3,293278039442661;4,6849420877662515;4,22080098617466;3,5730341611645366;4,260868801687011
1516;15;16;99;26;23;75;124861;108304;425487;425;25542275;2,8;26930981;2,9;25,542;26,931;;False;97;154;53810;40551;108,304;124,861;SALTO;SAN JOSE;33,297819174922516;66,35408370372274;35,62451986999557;70,87153001936734;9,2;5,0;6,8;8,7;4,7;6,4;17,108787891900022;6,052089168924417;3,2403241560740703;3,293278039442661;4,6849420877662515;4,827201118571573;3,5730341611645366;4,260868801687011
1716;17;16;147;30;32;74;82594;108304;197985;198;22993631;2,5;26930981;2,9;22,994;26,931;;False;85;154;31637;40551;108,304;82,594;SORIANO;SAN JOSE;35,76436545027484;70,56486944330861;35,62451986999557;70,87153001936734;8,3;3,0;5,2;8,7;4,7;6,4;17,108787891900022;5,288267030694535;3,1352333123315486;3,293278039442661;4,6849420877662515;4,413937038663394;3,5730341611645366;4,260868801687011
1816;18;16;88;15;13;61;90051;108304;323511;324;18093592;2,0;26930981;2,9;18,094;26,931;;False;61;154;35648;40551;108,304;90,051;TACUAREMBO;SAN JOSE;35,0003442493698;65,68821966341896;35,62451986999557;70,87153001936734;9,0;5,2;6,8;8,7;4,7;6,4;17,108787891900022;5,780743515792329;2,89558039160355;3,293278039442661;4,6849420877662515;4,500376176502005;3,5730341611645366;4,260868801687011
1916;19;16;28;10;3;16;48134;108304;317293;317;11720592;1,3;26930981;2,9;11,721;26,931;;False;38;154;18500;40551;108,304;48,134;TREINTA Y TRES;SAN JOSE;35,69273278763452;66,06116652354845;35,62451986999557;70,87153001936734;12,0;5,4;8,0;8,7;4,7;6,4;17,108787891900022;5,75890177387728;2,4613821047410434;3,293278039442661;4,6849420877662515;3,8739887881102124;3,5730341611645366;4,260868801687011
216;2;16;92;20;14;76;73377;108304;570254;570;14214980;1,5;26930981;2,9;14,215;26,931;;False;55;154;30880;40551;108,304;73,377;ARTIGAS;SAN JOSE;33,966910612317214;63,54048882317126;35,62451986999557;70,87153001936734;11,5;5,4;8,1;8,7;4,7;6,4;17,108787891900022;6,345636360828596;2,654297745102963;3,293278039442661;4,6849420877662515;4,295610535016993;3,5730341611645366;4,260868801687011
117;1;17;1173;142;451;1097;1318755;82594;256694;257;465848031;50,3;22993631;2,5;465,848;22,994;;False;3124;85;456072;31637;82,594;1318,755;MONTEVIDEO;SORIANO;37,481047654795624;70,39570159219609;35,76436545027484;70,56486944330861;7,4;5,1;6,2;8,3;3,0;5,2;16,95072782250245;5,54907608489522;6,143859400659784;3,1352333123315486;4,413937038663394;7,184443388686383;3,57695201920457;4,256532420702119
317;3;17;154;21;35;115;520173;82594;254962;255;86306492;9,3;22993631;2,5;86,306;22,994;;False;563;85;197993;31637;82,594;520,173;CANELONES;SORIANO;35,40663971409512;71,04518002114733;35,76436545027484;70,56486944330861;8,1;4,3;6,0;8,3;3,0;5,2;16,95072782250245;5,541263545158426;4,457899120585731;3,1352333123315486;4,413937038663394;6,254161448553351;3,57695201920457;4,256532420702119
417;4;17;34;3;6;32;84698;82594;468671;469;17048887;1,8;22993631;2,5;17,049;22,994;;False;88;85;33360;31637;82,594;84,698;CERRO LARGO;SORIANO;35,614748872464524;65,58203917553142;35,76436545027484;70,56486944330861;3,8;1,7;2,6;8,3;3,0;5,2;16,95072782250245;6,150602768446279;2,836091550983094;3,1352333123315486;4,413937038663394;4,439091988628338;3,57695201920457;4,256532420702119
517;5;17;513;84;119;69;123203;82594;115037;115;43788749;4,7;22993631;2,5;43,789;22,994;144356,0;True;60;85;43030;31637;82,594;123,203;COLONIA;SORIANO;37,63241966510556;76,05841493228472;35,76436545027484;70,56486944330861;4,1;2,5;3,2;8,3;3,0;5,2;16,95072782250245;4,74493212836325;3,7793826442885683;3,1352333123315486;4,413937038663394;4,813833401452298;3,57695201920457;4,256532420702119
617;6;17;32;5;10;15;57084;82594;195629;196;13023942;1,4;22993631;2,5;13,024;22,994;;False;40;85;22663;31637;82,594;57,084;DURAZNO;SORIANO;35,09302081143578;67,28410796725862;35,76436545027484;70,56486944330861;13,1;5,8;8,9;8,3;3,0;5,2;16,95072782250245;5,278114659230517;2,5667938092601843;3,1352333123315486;4,413937038663394;4,044523867238145;3,57695201920457;4,256532420702119
717;7;17;85;9;19;26;25050;82594;126279;126;7284124;0,8;22993631;2,5;7,284;22,994;118331,0;True;28;85;9048;31637;82,594;25,05;FLORES;SORIANO;37,06007984031936;75,4187792824594;35,76436545027484;70,56486944330861;6,6;4,4;5,4;8,3;3,0;5,2;16,95072782250245;4,836281906951478;1,9856801618653614;3,1352333123315486;4,413937038663394;3,2208738275308737;3,57695201920457;4,256532420702119
817;8;17;51;4;11;20;67047;82594;250560;251;17767290;1,9;22993631;2,5;17,767;22,994;;False;101;85;24814;31637;82,594;67,047;FLORIDA;SORIANO;36,72022611004221;71,73437762775389;35,76436545027484;70,56486944330861;7,4;3,0;4,9;8,3;3,0;5,2;16,95072782250245;5,5254529391317835;2,877342804053769;3,1352333123315486;4,413937038663394;4,2053938659973955;3,57695201920457;4,256532420702119
917;9;17;11;2;3;10;58815;82594;346834;347;15594153;1,7;22993631;2,5;15,594;22,994;;False;54;85;20753;31637;82,594;58,815;LAVALLEJA;SORIANO;37,93515259712658;72,52336448598132;35,76436545027484;70,56486944330861;9,2;2,7;5,5;8,3;3,0;5,2;16,95072782250245;5,849324779946859;2,746886224887408;3,1352333123315486;4,413937038663394;4,0743969244124045;3,57695201920457;4,256532420702119
1017;10;17;110;12;33;102;164298;82594;365864;366;51311595;5,5;22993631;2,5;51,312;22,994;;False;188;85;62922;31637;82,594;164,298;MALDONADO;SORIANO;35,05074924831708;73,44975086524454;35,76436545027484;70,56486944330861;7,7;3,7;5,5;8,3;3,0;5,2;16,95072782250245;5,902633333401366;3,937924642950799;3,1352333123315486;4,413937038663394;5,101681852114599;3,57695201920457;4,256532420702119
1117;11;17;98;19;32;82;113107;82594;145587;146;26828524;2,9;22993631;2,5;26,829;22,994;;False;144;85;46112;31637;82,594;113,107;PAYSANDU;SORIANO;34,56219332136826;67,06215335353652;35,76436545027484;70,56486944330861;7,4;4,9;5,9;8,3;3,0;5,2;16,95072782250245;4,983606621708336;3,289483392032154;3,1352333123315486;4,413937038663394;4,728334273337693;3,57695201920457;4,256532420702119
1217;12;17;270;42;45;43;54765;82594;67704;68;24297744;2,6;22993631;2,5;24,298;22,994;177941,0;True;67;85;22474;31637;82,594;54,765;RIO NEGRO;SORIANO;34,17324933808089;67,71526102054028;35,76436545027484;70,56486944330861;8,2;5,6;6,7;8,3;3,0;5,2;16,95072782250245;4,219507705176107;3,1903940424325503;3,1352333123315486;4,413937038663394;4,00305130377571;3,57695201920457;4,256532420702119
1317;13;17;25;4;2;14;103473;82594;446792;447;20212707;2,2;22993631;2,5;20,213;22,994;;False;62;85;42934;31637;82,594;103,473;RIVERA;SORIANO;33,98187933083993;65,9688442829875;35,76436545027484;70,56486944330861;6,9;5,2;5,9;8,3;3,0;5,2;16,95072782250245;6,102558594613569;3,006325961764861;3,1352333123315486;4,413937038663394;4,639310709107822;3,57695201920457;4,256532420702119
1417;14;17;18;2;4;15;68088;82594;464469;464;17547856;1,9;22993631;2,5;17,548;22,994;;False;54;85;24443;31637;82,594;68,088;ROCHA;SORIANO;36,931441663729295;67,36970952403371;35,76436545027484;70,56486944330861;6,1;2,8;4,2;8,3;3,0;5,2;16,95072782250245;6,139884552226255;2,8649399833039673;3,1352333123315486;4,413937038663394;4,22080098617466;3,57695201920457;4,256532420702119
1517;15;17;75;13;17;57;124861;82594;264551;265;25542275;2,8;22993631;2,5;25,542;22,994;;False;97;85;53810;31637;82,594;124,861;SALTO;SORIANO;33,297819174922516;66,35408370372274;35,76436545027484;70,56486944330861;9,2;5,0;6,8;8,3;3,0;5,2;16,95072782250245;5,579729825986222;3,2403241560740703;3,1352333123315486;4,413937038663394;4,827201118571573;3,57695201920457;4,256532420702119
1617;16;17;112;16;20;69;108304;82594;197820;198;26930981;2,9;22993631;2,5;26,931;22,994;;False;154;85;40551;31637;82,594;108,304;SAN JOSE;SORIANO;35,62451986999557;70,87153001936734;35,76436545027484;70,56486944330861;8,7;4,7;6,4;8,3;3,0;5,2;16,95072782250245;5,288267030694535;3,293278039442661;3,1352333123315486;4,413937038663394;4,6849420877662515;3,57695201920457;4,256532420702119
1817;18;17;72;15;18;44;90051;82594;317011;317;18093592;2,0;22993631;2,5;18,094;22,994;;False;61;85;35648;31637;82,594;90,051;TACUAREMBO;SORIANO;35,0003442493698;65,68821966341896;35,76436545027484;70,56486944330861;9,0;5,2;6,8;8,3;3,0;5,2;16,95072782250245;5,75890177387728;2,89558039160355;3,1352333123315486;4,413937038663394;4,500376176502005;3,57695201920457;4,256532420702119
1917;19;17;25;5;3;18;48134;82594;408911;409;11720592;1,3;22993631;2,5;11,721;22,994;;False;38;85;18500;31637;82,594;48,134;TREINTA Y TRES;SORIANO;35,69273278763452;66,06116652354845;35,76436545027484;70,56486944330861;12,0;5,4;8,0;8,3;3,0;5,2;16,95072782250245;6,013715156042802;2,4613821047410434;3,1352333123315486;4,413937038663394;3,8739887881102124;3,57695201920457;4,256532420702119
217;2;17;24;2;8;17;73377;82594;447326;447;14214980;1,5;22993631;2,5;14,215;22,994;;False;55;85;30880;31637;82,594;73,377;ARTIGAS;SORIANO;33,966910612317214;63,54048882317126;35,76436545027484;70,56486944330861;11,5;5,4;8,1;8,3;3,0;5,2;16,95072782250245;6,102558594613569;2,654297745102963;3,1352333123315486;4,413937038663394;4,295610535016993;3,57695201920457;4,256532420702119
118;1;18;1421;168;403;1317;1318755;90051;359657;360;465848031;50,3;18093592;2,0;465,848;18,094;;False;3124;61;456072;35648;90,051;1318,755;MONTEVIDEO;TACUAREMBO;37,481047654795624;70,39570159219609;35,0003442493698;65,68821966341896;7,4;5,1;6,2;9,0;5,2;6,8;16,71106840040235;5,886104031450156;6,143859400659784;2,89558039160355;4,500376176502005;7,184443388686383;3,5553578971373234;4,184919604442714
318;3;18;251;34;35;207;520173;90051;350845;351;86306492;9,3;18093592;2,0;86,306;18,094;;False;563;61;197993;35648;90,051;520,173;CANELONES;TACUAREMBO;35,40663971409512;71,04518002114733;35,0003442493698;65,68821966341896;8,1;4,3;6,0;9,0;5,2;6,8;16,71106840040235;5,860786223465865;4,457899120585731;2,89558039160355;4,500376176502005;6,254161448553351;3,5553578971373234;4,184919604442714
418;4;18;135;20;32;72;84698;90051;249464;249;17048887;1,8;18093592;2,0;17,049;18,094;102685,0;True;88;61;33360;35648;90,051;84,698;CERRO LARGO;TACUAREMBO;35,614748872464524;65,58203917553142;35,0003442493698;65,68821966341896;3,8;1,7;2,6;9,0;5,2;6,8;16,71106840040235;5,517452896464707;2,836091550983094;2,89558039160355;4,500376176502005;4,439091988628338;3,5553578971373234;4,184919604442714
518;5;18;34;4;6;34;123203;90051;348238;348;43788749;4,7;18093592;2,0;43,789;18,094;;False;60;61;43030;35648;90,051;123,203;COLONIA;TACUAREMBO;37,63241966510556;76,05841493228472;35,0003442493698;65,68821966341896;4,1;2,5;3,2;9,0;5,2;6,8;16,71106840040235;5,8522024797744745;3,7793826442885683;2,89558039160355;4,500376176502005;4,813833401452298;3,5553578971373234;4,184919604442714
618;6;18;212;27;48;58;57084;90051;200110;200;13023942;1,4;18093592;2,0;13,024;18,094;219925,0;True;40;61;22663;35648;90,051;57,084;DURAZNO;TACUAREMBO;35,09302081143578;67,28410796725862;35,0003442493698;65,68821966341896;13,1;5,8;8,9;9,0;5,2;6,8;16,71106840040235;5,298317366548036;2,5667938092601843;2,89558039160355;4,500376176502005;4,044523867238145;3,5553578971373234;4,184919604442714
718;7;18;29;5;5;22;25050;90051;222974;223;7284124;0,8;18093592;2,0;7,284;18,094;;False;28;61;9048;35648;90,051;25,05;FLORES;TACUAREMBO;37,06007984031936;75,4187792824594;35,0003442493698;65,68821966341896;6,6;4,4;5,4;9,0;5,2;6,8;16,71106840040235;5,407171771460119;1,9856801618653614;2,89558039160355;4,500376176502005;3,2208738275308737;3,5553578971373234;4,184919604442714
818;8;18;68;11;16;52;67047;90051;282751;283;17767290;1,9;18093592;2,0;17,767;18,094;;False;101;61;24814;35648;90,051;67,047;FLORIDA;TACUAREMBO;36,72022611004221;71,73437762775389;35,0003442493698;65,68821966341896;7,4;3,0;4,9;9,0;5,2;6,8;16,71106840040235;5,645446897643238;2,877342804053769;2,89558039160355;4,500376176502005;4,2053938659973955;3,5553578971373234;4,184919604442714
918;9;18;45;6;13;38;58815;90051;354035;354;15594153;1,7;18093592;2,0;15,594;18,094;;False;54;61;20753;35648;90,051;58,815;LAVALLEJA;TACUAREMBO;37,93515259712658;72,52336448598132;35,0003442493698;65,68821966341896;9,2;2,7;5,5;9,0;5,2;6,8;16,71106840040235;5,869296913133774;2,746886224887408;2,89558039160355;4,500376176502005;4,0743969244124045;3,5553578971373234;4,184919604442714
1018;10;18;71;12;21;62;164298;90051;419858;420;51311595;5,5;18093592;2,0;51,312;18,094;;False;188;61;62922;35648;90,051;164,298;MALDONADO;TACUAREMBO;35,05074924831708;73,44975086524454;35,0003442493698;65,68821966341896;7,7;3,7;5,5;9,0;5,2;6,8;16,71106840040235;6,040254711277414;3,937924642950799;2,89558039160355;4,500376176502005;5,101681852114599;3,5553578971373234;4,184919604442714
1118;11;18;229;34;51;141;113107;90051;240569;241;26828524;2,9;18093592;2,0;26,829;18,094;98654,0;True;144;61;46112;35648;90,051;113,107;PAYSANDU;TACUAREMBO;34,56219332136826;67,06215335353652;35,0003442493698;65,68821966341896;7,4;4,9;5,9;9,0;5,2;6,8;16,71106840040235;5,484796933490655;3,289483392032154;2,89558039160355;4,500376176502005;4,728334273337693;3,5553578971373234;4,184919604442714
1218;12;18;89;6;20;49;54765;90051;282223;282;24297744;2,6;18093592;2,0;24,298;18,094;39858,0;True;67;61;22474;35648;90,051;54,765;RIO NEGRO;TACUAREMBO;34,17324933808089;67,71526102054028;35,0003442493698;65,68821966341896;8,2;5,6;6,7;9,0;5,2;6,8;16,71106840040235;5,641907070938114;3,1903940424325503;2,89558039160355;4,500376176502005;4,00305130377571;3,5553578971373234;4,184919604442714
1318;13;18;546;88;110;275;103473;90051;145310;145;20212707;2,2;18093592;2,0;20,213;18,094;214679,0;True;62;61;42934;35648;90,051;103,473;RIVERA;TACUAREMBO;33,98187933083993;65,9688442829875;35,0003442493698;65,68821966341896;6,9;5,2;5,9;9,0;5,2;6,8;16,71106840040235;4,976733742420574;3,006325961764861;2,89558039160355;4,500376176502005;4,639310709107822;3,5553578971373234;4,184919604442714
1418;14;18;21;2;4;18;68088;90051;410429;410;17547856;1,9;18093592;2,0;17,548;18,094;;False;54;61;24443;35648;90,051;68,088;ROCHA;TACUAREMBO;36,931441663729295;67,36970952403371;35,0003442493698;65,68821966341896;6,1;2,8;4,2;9,0;5,2;6,8;16,71106840040235;6,016157159698354;2,8649399833039673;2,89558039160355;4,500376176502005;4,22080098617466;3,5553578971373234;4,184919604442714
1518;15;18;166;25;42;88;124861;90051;235321;235;25542275;2,8;18093592;2,0;25,542;18,094;68683,0;True;97;61;53810;35648;90,051;124,861;SALTO;TACUAREMBO;33,297819174922516;66,35408370372274;35,0003442493698;65,68821966341896;9,2;5,0;6,8;9,0;5,2;6,8;16,71106840040235;5,459585514144159;3,2403241560740703;2,89558039160355;4,500376176502005;4,827201118571573;3,5553578971373234;4,184919604442714
1618;16;18;53;5;9;43;108304;90051;323511;324;26930981;2,9;18093592;2,0;26,931;18,094;;False;154;61;40551;35648;90,051;108,304;SAN JOSE;TACUAREMBO;35,62451986999557;70,87153001936734;35,0003442493698;65,68821966341896;8,7;4,7;6,4;9,0;5,2;6,8;16,71106840040235;5,780743515792329;3,293278039442661;2,89558039160355;4,500376176502005;4,6849420877662515;3,5553578971373234;4,184919604442714
1718;17;18;41;6;11;37;82594;90051;317011;317;22993631;2,5;18093592;2,0;22,994;18,094;;False;85;61;31637;35648;90,051;82,594;SORIANO;TACUAREMBO;35,76436545027484;70,56486944330861;35,0003442493698;65,68821966341896;8,3;3,0;5,2;9,0;5,2;6,8;16,71106840040235;5,75890177387728;3,1352333123315486;2,89558039160355;4,500376176502005;4,413937038663394;3,5553578971373234;4,184919604442714
1918;19;18;38;12;7;26;48134;90051;300363;300;11720592;1,3;18093592;2,0;11,721;18,094;;False;38;61;18500;35648;90,051;48,134;TREINTA Y TRES;TACUAREMBO;35,69273278763452;66,06116652354845;35,0003442493698;65,68821966341896;12,0;5,4;8,0;9,0;5,2;6,8;16,71106840040235;5,703782474656201;2,4613821047410434;2,89558039160355;4,500376176502005;3,8739887881102124;3,5553578971373234;4,184919604442714
218;2;18;100;13;24;93;73377;90051;254949;255;14214980;1,5;18093592;2,0;14,215;18,094;;False;55;61;30880;35648;90,051;73,377;ARTIGAS;TACUAREMBO;33,966910612317214;63,54048882317126;35,0003442493698;65,68821966341896;11,5;5,4;8,1;9,0;5,2;6,8;16,71106840040235;5,541263545158426;2,654297745102963;2,89558039160355;4,500376176502005;4,295610535016993;3,5553578971373234;4,184919604442714
119;1;19;760;81;232;727;1318755;48134;288254;288;465848031;50,3;11720592;1,3;465,848;11,721;;False;3124;38;456072;18500;48,134;1318,755;MONTEVIDEO;TREINTA Y TRES;37,481047654795624;70,39570159219609;35,69273278763452;66,06116652354845;7,4;5,1;6,2;12,0;5,4;8,0;16,276857852782847;5,662960480135946;6,143859400659784;2,4613821047410434;3,8739887881102124;7,184443388686383;3,574947104692176;4,190581078352729
319;3;19;124;16;21;100;520173;48134;265710;266;86306492;9,3;11720592;1,3;86,306;11,721;;False;563;38;197993;18500;48,134;520,173;CANELONES;TREINTA Y TRES;35,40663971409512;71,04518002114733;35,69273278763452;66,06116652354845;8,1;4,3;6,0;12,0;5,4;8,0;16,276857852782847;5,583496308781699;4,457899120585731;2,4613821047410434;3,8739887881102124;6,254161448553351;3,574947104692176;4,190581078352729
419;4;19;476;83;99;170;84698;48134;109230;109;17048887;1,8;11720592;1,3;17,049;11,721;216049,0;True;88;38;33360;18500;48,134;84,698;CERRO LARGO;TREINTA Y TRES;35,614748872464524;65,58203917553142;35,69273278763452;66,06116652354845;3,8;1,7;2,6;12,0;5,4;8,0;16,276857852782847;4,6913478822291435;2,836091550983094;2,4613821047410434;3,8739887881102124;4,439091988628338;3,574947104692176;4,190581078352729
519;5;19;23;2;5;23;123203;48134;412983;413;43788749;4,7;11720592;1,3;43,789;11,721;;False;60;38;43030;18500;48,134;123,203;COLONIA;TREINTA Y TRES;37,63241966510556;76,05841493228472;35,69273278763452;66,06116652354845;4,1;2,5;3,2;12,0;5,4;8,0;16,276857852782847;6,023447592961033;3,7793826442885683;2,4613821047410434;3,8739887881102124;4,813833401452298;3,574947104692176;4,190581078352729
619;6;19;77;13;22;33;57084;48134;217352;217;13023942;1,4;11720592;1,3;13,024;11,721;17594,0;True;40;38;22663;18500;48,134;57,084;DURAZNO;TREINTA Y TRES;35,09302081143578;67,28410796725862;35,69273278763452;66,06116652354845;13,1;5,8;8,9;12,0;5,4;8,0;16,276857852782847;5,37989735354046;2,5667938092601843;2,4613821047410434;3,8739887881102124;4,044523867238145;3,574947104692176;4,190581078352729
719;7;19;14;2;4;14;25050;48134;287718;288;7284124;0,8;11720592;1,3;7,284;11,721;;False;28;38;9048;18500;48,134;25,05;FLORES;TREINTA Y TRES;37,06007984031936;75,4187792824594;35,69273278763452;66,06116652354845;6,6;4,4;5,4;12,0;5,4;8,0;16,276857852782847;5,662960480135946;1,9856801618653614;2,4613821047410434;3,8739887881102124;3,2208738275308737;3,574947104692176;4,190581078352729
819;8;19;64;9;7;43;67047;48134;238184;238;17767290;1,9;11720592;1,3;17,767;11,721;44278,0;True;101;38;24814;18500;48,134;67,047;FLORIDA;TREINTA Y TRES;36,72022611004221;71,73437762775389;35,69273278763452;66,06116652354845;7,4;3,0;4,9;12,0;5,4;8,0;16,276857852782847;5,472270673671475;2,877342804053769;2,4613821047410434;3,8739887881102124;4,2053938659973955;3,574947104692176;4,190581078352729
919;9;19;221;43;43;51;58815;48134;163121;163;15594153;1,7;11720592;1,3;15,594;11,721;128202,0;True;54;38;20753;18500;48,134;58,815;LAVALLEJA;TREINTA Y TRES;37,93515259712658;72,52336448598132;35,69273278763452;66,06116652354845;9,2;2,7;5,5;12,0;5,4;8,0;16,276857852782847;5,093750200806762;2,746886224887408;2,4613821047410434;3,8739887881102124;4,0743969244124045;3,574947104692176;4,190581078352729
1019;10;19;259;39;75;234;164298;48134;216981;217;51311595;5,5;11720592;1,3;51,312;11,721;;False;188;38;62922;18500;48,134;164,298;MALDONADO;TREINTA Y TRES;35,05074924831708;73,44975086524454;35,69273278763452;66,06116652354845;7,7;3,7;5,5;12,0;5,4;8,0;16,276857852782847;5,37989735354046;3,937924642950799;2,4613821047410434;3,8739887881102124;5,101681852114599;3,574947104692176;4,190581078352729
