loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m
8621,5622,1,1202,3716,86215622,132645
9220,5622,1,38446,3716,92205622,242718
10320,5622,3,62590,3716,103205622,285042
11120,5622,1,76412,3716,111205622,216317
12320,5622,4,24406,3716,123205622,129644
12723,5622,1,598,3716,127235622,165268
16220,5622,12,36743,3716,162205622,91536
16823,5622,1,344,3716,168235622,58378
17220,5622,15,41974,3716,172205622,97750
17321,5622,1,17174,3716,173215622,100255
17521,5622,176,4600,3716,175215622,1515
17621,5622,5,2120,3716,176215622,27271
17721,5622,3,783,3716,177215622,45199
17722,5622,6,998,3716,177225622,15375
17798,5622,1,394,3716,177985622,88629
17823,5622,2,557,3716,178235622,37795
17927,5622,6,36,3716,179275622,23322
17952,5622,2,131,3716,179525622,44433
18220,5622,2,54755,3716,182205622,307093
18722,5622,1,2712,3716,187225622,362346
1020,5721,4,1304729,401,10205721,199586
10321,5721,1,27471,401,103215721,329121
17521,5721,2,4600,401,175215721,79229
1020,5724,9,1304729,603,10205724,121527
2220,5724,3,40657,603,22205724,560172
3322,5724,4,25947,603,33225724,147795
3953,5724,1,19124,603,39535724,148799
8220,5724,1,33639,603,82205724,130385
11120,5724,1,76412,603,111205724,273072
14722,5724,1,3495,603,147225724,344219
15120,5724,1,104011,603,151205724,387163
16929,5724,1,2585,603,169295724,25027
17321,5724,1,17174,603,173215724,139659
1020,5726,7,1304729,138,10205726,160408
3221,5726,1,71258,138,32215726,163684
12320,5726,3,24406,138,123205726,194975
17220,5726,9,41974,138,172205726,163081
17321,5726,1,17174,138,173215726,136723
17624,5726,5,381,138,176245726,204083
1020,5727,1,1304729,85,10205727,161193
4821,5727,1,1511,85,48215727,537113
9521,5727,3,2203,85,95215727,306188
16220,5727,1,36743,85,162205727,99902
1020,5798,1,1304729,192,10205798,242360
12320,5798,2,24406,192,123205798,104919
17798,5798,5,394,192,177985798,391
1020,5824,1,1304729,353,10205824,120973
3526,5824,1,3727,353,35265824,117064
7721,5824,1,918,353,77215824,32980
12320,5824,1,24406,353,123205824,187251
16220,5824,2,36743,353,162205824,45878
16823,5824,5,344,353,168235824,21282
16929,5824,1,2585,353,169295824,24129
1020,5826,2,1304729,600,10205826,168823
3627,5826,5,7896,600,36275826,217790
3826,5826,1,965,600,38265826,224171
12421,5826,3,16756,600,124215826,241665
17321,5826,4,17174,600,173215826,125052
17621,5826,1,2120,600,176215826,97220
17722,5826,1,998,600,177225826,86450
1020,5827,4,1304729,249,10205827,171756
19220,5827,1,25477,249,192205827,406655
19521,5827,2,2341,249,195215827,362457
1020,5829,6,1304729,60,10205829,191333
3835,5829,1,3195,60,38355829,212231
17321,5829,2,17174,60,173215829,94669
1020,5831,6,1304729,999,10205831,175892
2952,5831,1,27,999,29525831,507077
3628,5831,1,1973,999,36285831,191619
3828,5831,2,21091,999,38285831,206755
6421,5831,9,7176,999,64215831,229054
7721,5831,1,918,999,77215831,62976
15120,5831,2,104011,999,151205831,338241
15970,5831,1,460,999,159705831,390783
17220,5831,1,41974,999,172205831,105583
17321,5831,4,17174,999,173215831,85383
17521,5831,8,4600,999,175215831,32544
17722,5831,2,998,999,177225831,37227
17927,5831,1,36,999,179275831,54346
1020,5923,3,1304729,298,10205923,199901
17321,5923,3,17174,298,173215923,70470
1020,5924,1,1304729,73,10205924,150519
3835,5924,2,3195,73,38355924,171417
17521,5924,1,4600,73,175215924,79682
17621,5924,1,2120,73,176215924,104854
1020,5925,1,1304729,158,10205925,138823
3322,5925,6,25947,158,33225925,165091
3525,5925,2,15908,158,35255925,155069
11826,5925,5,218,158,118265925,290243
15966,5925,6,750,158,159665925,380733
1020,5927,3,1304729,19,10205927,152739
3630,5927,1,1797,19,36305927,204583
1020,5940,3,1304729,120,10205940,136228
4220,5940,1,51830,120,42205940,456992
17927,5940,1,36,120,179275940,86987
18321,5940,3,12985,120,183215940,233017
1020,5951,4,1304729,193,10205951,120878
3422,5951,2,7133,193,34225951,144408
10320,5951,1,62590,193,103205951,248860
10321,5951,2,27471,193,103215951,250413
16220,5951,2,36743,193,162205951,60356
16929,5951,2,2585,193,169295951,25147
1020,5955,3,1304729,61,10205955,119073
16945,5955,1,162,61,169455955,47374
1020,5960,4,1304729,107,10205960,123236
3422,5960,1,7133,107,34225960,146766
3631,5960,2,4397,107,36315960,137637
10320,5960,1,62590,107,103205960,251218
17220,5960,1,41974,107,172205960,166316
17521,5960,1,4600,107,175215960,70546
18220,5960,1,54755,107,182205960,364581
1020,5962,4,1304729,84,10205962,121986
1020,5964,2,1304729,60,10205964,206002
2220,5964,1,40657,60,22205964,565670
3957,5964,1,3543,60,39575964,245167
1020,5977,1,1304729,73,10205977,185246
4220,5977,1,51830,73,42205977,466269
4522,5977,4,14604,73,45225977,537001
4822,5977,1,207,73,48225977,447737
13220,5977,6,64465,73,132205977,489744
1020,5979,8,1304729,222,10205979,151234
10524,5979,1,9277,222,105245979,282894
12320,5979,2,24406,222,123205979,192409
17220,5979,1,41974,222,172205979,160515
17521,5979,1,4600,222,175215979,80397
1020,5987,4,1304729,96,10205987,236571
3828,5987,2,21091,96,38285987,267434
10524,5987,1,9277,96,105245987,368231
15120,5987,1,104011,96,151205987,330453
1020,5997,4,1304729,309,10205997,200822
2220,5997,1,40657,309,22205997,559825
4220,5997,1,51830,309,42205997,471903
10320,5997,2,62590,309,103205997,328804
11120,5997,1,76412,309,111205997,245950
12320,5997,4,24406,309,123205997,159277
15120,5997,1,104011,309,151205997,360041
1020,5999,2,1304729,56,10205999,162022
19220,5999,3,25477,56,192205999,396921
1020,6220,608,1304729,34368,10206220,175026
2220,6220,17,40657,34368,22206220,409305
2521,6220,2,12200,34368,25216220,467165
3221,6220,18,71258,34368,32216220,161919
3320,6220,12,19865,34368,33206220,138456
3321,6220,1,20524,34368,33216220,165148
3322,6220,11,25947,34368,33226220,174469
3323,6220,1,16742,34368,33236220,138242
3421,6220,5,16244,34368,34216220,156700
3422,6220,3,7133,34368,34226220,122057
3523,6220,1,9624,34368,35236220,186777
3526,6220,2,3727,34368,35266220,148574
3528,6220,1,5089,34368,35286220,141461
3621,6220,6,5562,34368,36216220,183748
3626,6220,1,2109,34368,36266220,163300
3631,6220,1,4397,34368,36316220,173997
3632,6220,2,1760,34368,36326220,170096
3727,6220,1,8628,34368,37276220,190297
3731,6220,2,90,34368,37316220,187959
3732,6220,3,18573,34368,37326220,187687
3828,6220,6,21091,34368,38286220,187690
3830,6220,5,4724,34368,38306220,185807
3835,6220,3,3195,34368,38356220,189309
4220,6220,5,51830,34368,42206220,291589
4522,6220,3,14604,34368,45226220,362321
5320,6220,4,26231,34368,53206220,193015
5321,6220,6,18041,34368,53216220,198491
5323,6220,1,12816,34368,53236220,170544
5422,6220,6,10085,34368,54226220,153358
5423,6220,8,9857,34368,54236220,205249
5521,6220,3,3390,34368,55216220,146304
5522,6220,16,6632,34368,55226220,164287
5924,6220,1,73,34368,59246220,180288
5999,6220,6,56,34368,59996220,189120
7320,6220,35,21429,34368,73206220,40991
8220,6220,55,33639,34368,82206220,88435
8421,6220,27,6130,34368,84216220,43879
8521,6220,2,2402,34368,85216220,156182
8621,6220,1,1202,34368,86216220,119334
8622,6220,1,2398,34368,86226220,141777
8623,6220,4,1849,34368,86236220,132411
8721,6220,3,1357,34368,87216220,131050
8722,6220,1,835,34368,87226220,116057
8723,6220,2,747,34368,87236220,68729
8724,6220,1,1030,34368,87246220,154785
8822,6220,6,246,34368,88226220,19564
8823,6220,2,730,34368,88236220,110140
8941,6220,18,38,34368,89416220,55342
8944,6220,2,160,34368,89446220,33079
9220,6220,7,38446,34368,92206220,197021
9521,6220,1,2203,34368,95216220,155452
10320,6220,20,62590,34368,103206220,255756
10321,6220,13,27471,34368,103216220,254737
10522,6220,6,6597,34368,105226220,225242
10523,6220,3,8830,34368,105236220,225884
10524,6220,2,9277,34368,105246220,259436
11120,6220,19,76412,34368,111206220,222153
11924,6220,1,50,34368,119246220,295579
12320,6220,3,24406,34368,123206220,200034
12421,6220,9,16756,34368,124216220,160774
12621,6220,1,2450,34368,126216220,197603
12723,6220,2,598,34368,127236220,117446
12797,6220,1,779,34368,127976220,197742
12824,6220,1,239,34368,128246220,127729
13220,6220,12,64465,34368,132206220,315064
13522,6220,3,7235,34368,135226220,286734
13621,6220,2,3698,34368,136216220,347216
13822,6220,1,97,34368,138226220,341953
14320,6220,4,25422,34368,143206220,306505
14421,6220,1,7541,34368,144216220,342704
14422,6220,3,7645,34368,144226220,264577
14722,6220,5,3495,34368,147226220,334999
15120,6220,9,104011,34368,151206220,334409
16220,6220,13,36743,34368,162206220,119799
16421,6220,2,10166,34368,164216220,159963
16621,6220,2,2604,34368,166216220,131072
16721,6220,1,771,34368,167216220,133564
16824,6220,3,6870,34368,168246220,179174
16826,6220,1,1277,34368,168266220,144441
16925,6220,1,517,34368,169256220,134644
16926,6220,1,620,34368,169266220,140909
16945,6220,4,162,34368,169456220,146207
17220,6220,12,41974,34368,172206220,169707
17321,6220,5,17174,34368,173216220,193283
17521,6220,7,4600,34368,175216220,101644
17621,6220,1,2120,34368,176216220,128224
17623,6220,1,1124,34368,176236220,204999
17624,6220,1,381,34368,176246220,127109
17798,6220,1,394,34368,177986220,189848
17823,6220,1,557,34368,178236220,130088
18220,6220,43,54755,34368,182206220,205059
18321,6220,48,12985,34368,183216220,67614
18521,6220,8,3415,34368,185216220,178417
18928,6220,1,52,34368,189286220,84056
19220,6220,12,25477,34368,192206220,236836
19521,6220,7,2341,34368,195216220,183915
19522,6220,6,3810,34368,195226220,291835
19790,6220,3,1694,34368,197906220,154480
1020,6421,140,1304729,7176,10206421,192823
2220,6421,7,40657,7176,22206421,479813
3221,6421,9,71258,7176,32216421,182319
3320,6421,7,19865,7176,33206421,165383
3321,6421,3,20524,7176,33216421,187058
3322,6421,1,25947,7176,33226421,174712
3421,6421,2,16244,7176,34216421,178350
3422,6421,1,7133,7176,34226421,122300
3625,6421,1,4199,7176,36256421,174466
3631,6421,2,4397,7176,36316421,177878
3632,6421,1,1760,7176,36326421,164220
3729,6421,1,8626,7176,37296421,187091
3732,6421,8,18573,7176,37326421,187930
3830,6421,2,4724,7176,38306421,186050
3953,6421,2,19124,7176,39536421,187589
3987,6421,2,2813,7176,39876421,186529
5320,6421,1,26231,7176,53206421,288417
5421,6421,2,10630,7176,54216421,238526
7320,6421,2,21429,7176,73206421,136393
7721,6421,1,918,7176,77216421,192699
7921,6421,1,261,7176,79216421,184837
8220,6421,8,33639,7176,82206421,121473
8421,6421,2,6130,7176,84216421,110617
8721,6421,8,1357,7176,87216421,73867
8722,6421,19,835,7176,87226421,20117
8824,6421,1,810,7176,88246421,135322
8923,6421,1,166,7176,89236421,129883
8933,6421,1,396,7176,89336421,163534
8938,6421,2,51,7176,89386421,31914
8940,6421,1,170,7176,89406421,114403
8991,6421,6,83,7176,89916421,67021
8993,6421,2,91,7176,89936421,113765
9521,6421,6,2203,7176,95216421,59512
9722,6421,1,553,7176,97226421,80297
10320,6421,3,62590,7176,103206421,223698
10321,6421,5,27471,7176,103216421,215246
11120,6421,4,76412,7176,111206421,317555
14521,6421,1,9675,7176,145216421,250582
16220,6421,8,36743,7176,162206421,192691
16824,6421,2,6870,7176,168246421,212785
16929,6421,3,2585,7176,169296421,226479
17220,6421,4,41974,7176,172206421,265109
17521,6421,1,4600,7176,175216421,197046
17721,6421,4,783,7176,177216421,227010
18321,6421,3,12985,7176,183216421,138122
18521,6421,1,3415,7176,185216421,248925
18828,6421,1,1142,7176,188286421,227416
19220,6421,1,25477,7176,192206421,141694
19521,6421,1,2341,7176,195216421,95250
1020,6521,35,1304729,2692,10206521,198281
3221,6521,6,71258,2692,32216521,185174
3523,6521,1,9624,2692,35236521,210032
3629,6521,1,4510,2692,36296521,179892
5321,6521,3,18041,2692,53216521,254637
5323,6521,1,12816,2692,53236521,226690
7320,6521,3,21429,2692,73206521,97137
7921,6521,4,261,2692,79216521,145581
8220,6521,2,33639,2692,82206521,112273
8421,6521,1,6130,2692,84216521,74153
8521,6521,1,2402,2692,85216521,145843
8623,6521,1,1849,2692,86236521,161377
8721,6521,1,1357,2692,87216521,113184
8722,6521,1,835,2692,87226521,59434
9220,6521,1,38446,2692,92206521,191617
11120,6521,5,76412,2692,111206521,278299
11824,6521,1,333,2692,118246521,295319
11953,6521,1,700,2692,119536521,285822
15120,6521,1,104011,2692,151206521,365661
16220,6521,1,36743,2692,162206521,168990
16421,6521,1,10166,2692,164216521,199144
16964,6521,1,99,2692,169646521,141604
17321,6521,7,17174,2692,173216521,249429
17939,6521,1,170,2692,179396521,222779
18321,6521,1,12985,2692,183216521,98866
18928,6521,3,52,2692,189286521,115308
1020,6621,20,1304729,1084,10206621,260706
3221,6621,9,71258,1084,32216621,249137
3321,6621,4,20524,1084,33216621,252366
3422,6621,4,7133,1084,34226621,190183
3527,6621,1,6132,1084,35276621,235163
4924,6621,1,272,1084,49246621,88732
8220,6621,7,33639,1084,82206621,176236
8721,6621,2,1357,1084,87216621,141750
8723,6621,1,747,1084,87236621,160410
9521,6621,1,2203,1084,95216621,104743
13220,6621,1,64465,1084,132206621,383158
13522,6621,2,7235,1084,135226621,354828
14723,6621,1,598,1084,147236621,271663
18220,6621,1,54755,1084,182206621,273153
18321,6621,1,12985,1084,183216621,135708
18521,6621,3,3415,1084,185216621,246511
1020,6622,19,1304729,1443,10206622,282709
3221,6622,4,71258,1443,32216622,272205
3322,6622,2,25947,1443,33226622,264598
3527,6622,3,6132,1443,35276622,257166
4220,6622,1,51830,1443,42206622,200492
4621,6622,1,1122,1443,46216622,113480
8220,6622,1,33639,1443,82206622,207669
9521,6622,3,2203,1443,95216622,122011
10320,6622,2,62590,1443,103206622,313584
11521,6622,1,5039,1443,115216622,287058
12320,6622,1,24406,1443,123206622,350350
12797,6622,5,779,1443,127976622,308413
15120,6622,1,104011,1443,151206622,433936
18220,6622,1,54755,1443,182206622,304586
18521,6622,7,3415,1443,185216622,277944
19521,6622,3,2341,1443,195216622,108425
1020,6721,11,1304729,976,10206721,212976
3321,6721,4,20524,976,33216721,203098
3322,6721,1,25947,976,33226721,212419
4968,6721,1,150,976,49686721,278030
7320,6721,1,21429,976,73206721,78963
7937,6721,1,181,976,79376721,97489
8220,6721,2,33639,976,82206721,126385
8822,6721,1,246,976,88226721,57514
10320,6721,4,62590,976,103206721,293706
11120,6721,2,76412,976,111206721,209713
12723,6721,1,598,976,127236721,78953
17220,6721,4,41974,976,172206721,205297
18321,6721,4,12985,976,183216721,31074
18721,6721,1,687,976,187216721,93960
18828,6721,1,1142,976,188286721,283032
1020,6722,36,1304729,1136,10206722,238565
3322,6722,2,25947,1136,33226722,238008
3732,6722,1,18573,1136,37326722,251226
3828,6722,3,21091,1136,38286722,251229
7320,6722,2,21429,1136,73206722,104552
8220,6722,3,33639,1136,82206722,151974
10320,6722,1,62590,1136,103206722,319295
10321,6722,1,27471,1136,103216722,318276
11722,6722,2,528,1136,117226722,93116
11821,6722,2,115,1136,118216722,88591
12421,6722,6,16756,1136,124216722,145113
13220,6722,1,64465,1136,132206722,251228
18220,6722,5,54755,1136,182206722,141223
18321,6722,62,12985,1136,183216722,3778
1020,6724,29,1304729,1094,10206724,178748
3320,6724,2,19865,1094,33206724,142178
3322,6724,5,25947,1094,33226724,178191
3323,6724,2,16742,1094,33236724,141964
3422,6724,1,7133,1094,34226724,125779
3527,6724,1,6132,1094,35276724,166904
3828,6724,1,21091,1094,38286724,191412
4220,6724,8,51830,1094,42206724,288319
4521,6724,3,3168,1094,45216724,248111
5321,6724,2,18041,1094,53216724,201211
7320,6724,1,21429,1094,73206724,43711
8220,6724,1,33639,1094,82206724,92157
9220,6724,1,38446,1094,92206724,200743
11120,6724,4,76412,1094,111206724,224873
12320,6724,1,24406,1094,123206724,202754
13220,6724,6,64465,1094,132206724,311794
16220,6724,1,36743,1094,162206724,123477
18220,6724,1,54755,1094,182206724,201789
18321,6724,4,12985,1094,183216724,64344
18724,6724,1,235,1094,187246724,240908
19220,6724,3,25477,1094,192206724,233566
1020,6790,22,1304729,1124,10206790,244329
3828,6790,4,21091,1124,38286790,232989
4220,6790,8,51830,1124,42206790,138436
4521,6790,9,3168,1124,45216790,98228
4924,6790,3,272,1124,49246790,68039
8721,6790,1,1357,1124,87216790,109446
8722,6790,2,835,1124,87226790,84954
9220,6790,2,38446,1124,92206790,179781
9521,6790,2,2203,1124,95216790,48400
10320,6790,3,62590,1124,103206790,251179
12723,6790,1,598,1124,127236790,235880
13220,6790,2,64465,1124,132206790,343530
13521,6790,4,3788,1124,135216790,258124
19220,6790,6,25477,1124,192206790,88439
19521,6790,17,2341,1124,195216790,30762
19723,6790,1,1199,1124,197236790,91034
19896,6790,6,133,1124,198966790,21599
1020,6821,2,1304729,161,10206821,255494
18321,6821,6,12985,161,183216821,42829
18521,6821,1,3415,161,185216821,153632
1020,6951,1,1304729,89,10206951,194559
1020,6964,1,1304729,502,10206964,245185
7320,6964,1,21429,502,73206964,137252
13220,6964,2,64465,502,132206964,359359
1020,7320,301,1304729,21429,10207320,177347
2220,7320,5,40657,21429,22207320,449702
2521,7320,6,12200,21429,25217320,435469
2522,7320,2,2659,21429,25227320,439743
3221,7320,9,71258,21429,32217320,164240
3320,7320,3,19865,21429,33207320,140604
3321,7320,4,20524,21429,33217320,167469
3322,7320,10,25947,21429,33227320,182176
3323,7320,2,16742,21429,33237320,128207
3421,7320,4,16244,21429,34217320,159021
3525,7320,2,15908,21429,35257320,192506
3528,7320,1,5089,21429,35287320,166292
3621,7320,9,5562,21429,36217320,206142
3625,7320,2,4199,21429,36257320,189018
3627,7320,1,7896,21429,36277320,209727
3631,7320,1,4397,21429,36317320,177207
3633,7320,3,7288,21429,36337320,191921
3723,7320,1,1305,21429,37237320,149534
3731,7320,4,90,21429,37317320,190280
3828,7320,8,21091,21429,38287320,192950
3830,7320,1,4724,21429,38307320,197985
3831,7320,4,8066,21429,38317320,191635
3835,7320,1,3195,21429,38357320,192519
3953,7320,1,19124,21429,39537320,192220
3957,7320,1,3543,21429,39577320,201081
4220,7320,3,51830,21429,42207320,331986
4522,7320,1,14604,21429,45227320,402718
5320,7320,3,26231,21429,53207320,152029
5321,7320,3,18041,21429,53217320,157505
5323,7320,3,12816,21429,53237320,129854
5421,7320,2,10630,21429,54217320,103447
5422,7320,1,10085,21429,54227320,112372
5423,7320,5,9857,21429,54237320,164263
5521,7320,1,3390,21429,55217320,105318
5621,7320,1,3235,21429,56217320,109734
5721,7320,1,401,21429,57217320,139351
5824,7320,1,353,21429,58247320,90343
5925,7320,3,158,21429,59257320,116891
5999,7320,2,56,21429,59997320,148134
6220,7320,40,34368,21429,62207320,40991
6421,7320,7,7176,21429,64217320,136393
6622,7320,2,1443,21429,66227320,192484
6721,7320,2,976,21429,67217320,78963
6724,7320,1,1094,21429,67247320,43711
8220,7320,13,33639,21429,82207320,113250
8421,7320,8,6130,21429,84217320,77200
8521,7320,6,2402,21429,85217320,181013
