loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m,geom_ori,geom_des
12421,18722,2,16756,2712,1242118722,280973,POINT (439932.1564416874 6381387.888885491),POINT (645450.8099012626 6472100.820481524)
13220,18722,10,64465,2712,1322018722,134792,POINT (636661.5683717782 6578777.675353965),POINT (645450.8099012626 6472100.820481524)
13521,18722,10,3788,2712,1352118722,50004,POINT (644740.8046339573 6505804.0419),POINT (645450.8099012626 6472100.820481524)
13522,18722,1,7235,2712,1352218722,106462,POINT (617966.4689693986 6548396.300525547),POINT (645450.8099012626 6472100.820481524)
13824,18722,2,128,2712,1382418722,71555,POINT (675112.5183811188 6516548.117300587),POINT (645450.8099012626 6472100.820481524)
17220,18722,2,41974,2712,1722018722,372951,POINT (404000.1472399235 6319963.324545297),POINT (645450.8099012626 6472100.820481524)
19220,18722,6,25477,2712,1922018722,221581,POINT (743905.4063065499 6319913.058989554),POINT (645450.8099012626 6472100.820481524)
6521,18722,1,2692,2712,652118722,291564,POINT (592839.3093727244 6321959.922709245),POINT (645450.8099012626 6472100.820481524)
17321,18722,1,17174,2712,1732118722,410268,POINT (387010.9538811051 6289104.708993559),POINT (645450.8099012626 6472100.820481524)
19790,18722,1,1694,2712,1979018722,221819,POINT (674579.0466525997 6335088.438625429),POINT (645450.8099012626 6472100.820481524)
4521,18722,2,3168,2712,452118722,123311,POINT (732245.5413948093 6400012.874493182),POINT (645450.8099012626 6472100.820481524)
9521,18722,1,2203,2712,952118722,268897,POINT (672217.158996582 6294578.675292969),POINT (645450.8099012626 6472100.820481524)
10521,18722,1,2465,2712,1052118722,345094,POINT (706061.9580562271 6212775.656382873),POINT (645450.8099012626 6472100.820481524)
11826,18722,1,218,2712,1182618722,181161,POINT (528135.655 6417564.948392434),POINT (645450.8099012626 6472100.820481524)
13832,18722,7,359,2712,1383218722,33059,POINT (671145.4926904192 6482216.008420627),POINT (645450.8099012626 6472100.820481524)
1020,18723,15,1304729,1037,102018723,328232,POINT (573082.2484702046 6145008.43370907),POINT (583392.6770544995 6442939.625117783)
7721,18723,1,918,1037,772118723,250525,POINT (491662.4149445419 6242035.962422337),POINT (583392.6770544995 6442939.625117783)
11120,18723,1,76412,1037,1112018723,240443,POINT (398432.2411582735 6423719.024001375),POINT (583392.6770544995 6442939.625117783)
13220,18723,1,64465,1037,1322018723,162499,POINT (636661.5683717782 6578777.675353965),POINT (583392.6770544995 6442939.625117783)
12797,18723,1,779,1037,1279718723,175094,POINT (462892.0571426523 6412659.620879885),POINT (583392.6770544995 6442939.625117783)
6721,18723,1,976,1037,672118723,117282,POINT (548617.92868 6342321.22628),POINT (583392.6770544995 6442939.625117783)
11826,18723,1,218,1037,1182618723,97298,POINT (528135.655 6417564.948392434),POINT (583392.6770544995 6442939.625117783)
1020,18724,2,1304729,235,102018724,418588,POINT (573082.2484702046 6145008.43370907),POINT (610833.7509349999 6516808.631060844)
2220,18724,1,40657,235,222018724,185549,POINT (549273.2185291488 6633915.062681103),POINT (610833.7509349999 6516808.631060844)
11828,18724,1,112,235,1182818724,185802,POINT (495498.5311898844 6423170.082092285),POINT (610833.7509349999 6516808.631060844)
1020,18828,18,1304729,1142,102018828,406216,POINT (573082.2484702046 6145008.43370907),POINT (687504.3365801969 6438047.044807391)
4220,18828,8,51830,1142,422018828,87328,POINT (766475.5195453273 6415360.379009241),POINT (687504.3365801969 6438047.044807391)
10320,18828,2,62590,1142,1032018828,370555,POINT (687553.5499826567 6136432.37380928),POINT (687504.3365801969 6438047.044807391)
12320,18828,1,24406,1142,1232018828,435589,POINT (378827.4881471876 6333913.219373153),POINT (687504.3365801969 6438047.044807391)
13220,18828,1,64465,1142,1322018828,181445,POINT (636661.5683717782 6578777.675353965),POINT (687504.3365801969 6438047.044807391)
13521,18828,1,3788,1142,1352118828,96039,POINT (644740.8046339573 6505804.0419),POINT (687504.3365801969 6438047.044807391)
13621,18828,1,3698,1142,1362118828,68506,POINT (718547.9604310859 6481880.546584849),POINT (687504.3365801969 6438047.044807391)
15120,18828,4,104011,1142,1512018828,331524,POINT (410765.2865832467 6526683.944983927),POINT (687504.3365801969 6438047.044807391)
15970,18828,1,460,1142,1597018828,277672,POINT (461347.9092695047 6532916.099578857),POINT (687504.3365801969 6438047.044807391)
6621,18828,4,1084,1142,662118828,233953,POINT (629385.6962922963 6360375.386004901),POINT (687504.3365801969 6438047.044807391)
8421,18828,1,6130,1142,842118828,332876,POINT (562219.4444580078 6268197.953743277),POINT (687504.3365801969 6438047.044807391)
4521,18828,1,3168,1142,452118828,64701,POINT (732245.5413948093 6400012.874493182),POINT (687504.3365801969 6438047.044807391)
6622,18828,7,1443,1142,662218828,224984,POINT (632874.0825745394 6378089.243038225),POINT (687504.3365801969 6438047.044807391)
5999,18828,4,56,1142,599918828,504607,POINT (432213.0417039666 6189852.899434038),POINT (687504.3365801969 6438047.044807391)
11695,18828,2,1111,1142,1169518828,152623,POINT (571384.1367801171 6472379.176419899),POINT (687504.3365801969 6438047.044807391)
15966,18828,1,750,1142,1596618828,328173,POINT (416945.7377526959 6530499.675444818),POINT (687504.3365801969 6438047.044807391)
4968,18828,1,150,1142,496818828,42202,POINT (722365.4162435324 6418405.666685488),POINT (687504.3365801969 6438047.044807391)
1020,18829,4,1304729,510,102018829,368711,POINT (573082.2484702046 6145008.43370907),POINT (596821.070765479 6480537.289271533)
4220,18829,1,51830,510,422018829,212007,POINT (766475.5195453273 6415360.379009241),POINT (596821.070765479 6480537.289271533)
4522,18829,1,14604,510,452218829,299815,POINT (839046.0861133797 6388193.206929483),POINT (596821.070765479 6480537.289271533)
9220,18829,1,38446,510,922018829,390706,POINT (661451.1977671548 6194686.506299259),POINT (596821.070765479 6480537.289271533)
11120,18829,1,76412,510,1112018829,239279,POINT (398432.2411582735 6423719.024001375),POINT (596821.070765479 6480537.289271533)
19220,18829,1,25477,510,1922018829,287650,POINT (743905.4063065499 6319913.058989554),POINT (596821.070765479 6480537.289271533)
19522,18829,1,3810,510,1952218829,296402,POINT (785943.6064701986 6350748.286659464),POINT (596821.070765479 6480537.289271533)
2521,18829,1,12200,510,252118829,310558,POINT (442454.6709403042 6652273.541484571),POINT (596821.070765479 6480537.289271533)
9721,18829,1,713,510,972118829,356358,POINT (707258.56819637 6264536.351053253),POINT (596821.070765479 6480537.289271533)
3528,18829,1,5089,510,352818829,335146,POINT (613552.196983618 6199089.643285227),POINT (596821.070765479 6480537.289271533)
1020,18830,4,1304729,170,102018830,438316,POINT (573082.2484702046 6145008.43370907),POINT (647793.930760542 6473824.53474232)
4220,18830,1,51830,170,422018830,148466,POINT (766475.5195453273 6415360.379009241),POINT (647793.930760542 6473824.53474232)
13220,18830,1,64465,170,1322018830,135740,POINT (636661.5683717782 6578777.675353965),POINT (647793.930760542 6473824.53474232)
13521,18830,1,3788,170,1352118830,46874,POINT (644740.8046339573 6505804.0419),POINT (647793.930760542 6473824.53474232)
11695,18830,3,1111,170,1169518830,96957,POINT (571384.1367801171 6472379.176419899),POINT (647793.930760542 6473824.53474232)
1020,18833,7,1304729,54,102018833,253969,POINT (573082.2484702046 6145008.43370907),POINT (553721.4816308719 6367069.302100698)
5321,18833,1,18041,54,532118833,277456,POINT (381560.5426038019 6237508.70162149),POINT (553721.4816308719 6367069.302100698)
1020,18834,40,1304729,298,102018834,386963,POINT (573082.2484702046 6145008.43370907),POINT (598626.8228504614 6495975.296234282)
10321,18834,1,27471,298,1032118834,466674,POINT (690360.4399311694 6148353.881728973),POINT (598626.8228504614 6495975.296234282)
11120,18834,4,76412,298,1112018834,241681,POINT (398432.2411582735 6423719.024001375),POINT (598626.8228504614 6495975.296234282)
1020,18928,3,1304729,52,102018928,258466,POINT (573082.2484702046 6145008.43370907),POINT (548969.1553857478 6383140.869040653)
8220,18928,2,33639,52,822018928,171875,POINT (571771.8401191942 6226149.775983537),POINT (548969.1553857478 6383140.869040653)
11521,18928,1,5039,52,1152118928,109943,POINT (481314.2457502442 6419794.239705266),POINT (548969.1553857478 6383140.869040653)
4966,18928,3,70,52,496618928,303663,POINT (710887.6729484525 6388192.153187638),POINT (548969.1553857478 6383140.869040653)
1020,18931,2,1304729,218,102018931,280345,POINT (573082.2484702046 6145008.43370907),POINT (560535.5796552473 6404808.632657127)
3320,18931,1,19865,218,332018931,243775,POINT (565955.6405053993 6179409.202056422),POINT (560535.5796552473 6404808.632657127)
3621,18931,1,5562,218,362118931,289067,POINT (613631.1844891007 6152548.397836315),POINT (560535.5796552473 6404808.632657127)
11521,18931,3,5039,218,1152118931,104928,POINT (481314.2457502442 6419794.239705266),POINT (560535.5796552473 6404808.632657127)
13220,18931,3,64465,218,1322018931,209129,POINT (636661.5683717782 6578777.675353965),POINT (560535.5796552473 6404808.632657127)
1020,18937,5,1304729,240,102018937,378980,POINT (573082.2484702046 6145008.43370907),POINT (592079.242826062 6488039.900891053)
11824,18937,2,333,240,1182418937,160877,POINT (449166.686486019 6475011.340585304),POINT (592079.242826062 6488039.900891053)
1020,18993,2,1304729,463,102018993,400363,POINT (573082.2484702046 6145008.43370907),POINT (690742.3133070514 6432609.672787733)
4220,18993,2,51830,463,422018993,81475,POINT (766475.5195453273 6415360.379009241),POINT (690742.3133070514 6432609.672787733)
10830,18993,1,9819,463,1083018993,367728,POINT (684469.8149177018 6134825.297237724),POINT (690742.3133070514 6432609.672787733)
1020,19220,450,1304729,25477,102019220,278085,POINT (573082.2484702046 6145008.43370907),POINT (743905.4063065499 6319913.058989554)
3221,19220,6,71258,25477,322119220,275714,POINT (571815.1381244587 6157813.988089516),POINT (743905.4063065499 6319913.058989554)
3320,19220,10,19865,25477,332019220,264163,POINT (565955.6405053993 6179409.202056422),POINT (743905.4063065499 6319913.058989554)
3321,19220,1,20524,25477,332119220,278474,POINT (570666.0469444469 6153926.677853951),POINT (743905.4063065499 6319913.058989554)
3322,19220,11,25947,25477,332219220,251604,POINT (594619.1628683957 6157118.214678776),POINT (743905.4063065499 6319913.058989554)
3421,19220,1,16244,25477,342119220,275722,POINT (571422.0096265917 6162788.050535546),POINT (743905.4063065499 6319913.058989554)
3422,19220,3,7133,25477,342219220,221080,POINT (596125.5232531353 6204942.494705392),POINT (743905.4063065499 6319913.058989554)
3525,19220,1,15908,25477,352519220,269352,POINT (587580.4026155119 6142292.506456386),POINT (743905.4063065499 6319913.058989554)
3729,19220,2,8626,25477,372919220,249848,POINT (606133.0393047305 6151327.95857721),POINT (743905.4063065499 6319913.058989554)
3732,19220,2,18573,25477,373219220,262884,POINT (594448.8143284387 6145604.621110858),POINT (743905.4063065499 6319913.058989554)
3828,19220,3,21091,25477,382819220,256253,POINT (600169.0660007594 6149058.795812866),POINT (743905.4063065499 6319913.058989554)
4220,19220,36,51830,25477,422019220,112982,POINT (766475.5195453273 6415360.379009241),POINT (743905.4063065499 6319913.058989554)
4522,19220,51,14604,25477,452219220,125630,POINT (839046.0861133797 6388193.206929483),POINT (743905.4063065499 6319913.058989554)
5320,19220,9,26231,25477,532019220,407139,POINT (422937.9810020199 6187566.893377856),POINT (743905.4063065499 6319913.058989554)
5521,19220,1,3390,25477,552119220,382546,POINT (425254.2145107206 6244548.931422319),POINT (743905.4063065499 6319913.058989554)
6220,19220,7,34368,25477,622019220,236836,POINT (544395.6968756896 6306205.764611009),POINT (743905.4063065499 6319913.058989554)
8220,19220,7,33639,25477,822019220,226692,POINT (571771.8401191942 6226149.775983537),POINT (743905.4063065499 6319913.058989554)
9220,19220,33,38446,25477,922019220,166168,POINT (661451.1977671548 6194686.506299259),POINT (743905.4063065499 6319913.058989554)
9522,19220,36,5118,25477,952219220,30049,POINT (729009.06491 6295613.887045726),POINT (743905.4063065499 6319913.058989554)
10320,19220,105,62590,25477,1032019220,208768,POINT (687553.5499826567 6136432.37380928),POINT (743905.4063065499 6319913.058989554)
10321,19220,19,27471,25477,1032119220,195402,POINT (690360.4399311694 6148353.881728973),POINT (743905.4063065499 6319913.058989554)
10522,19220,4,6597,25477,1052219220,211154,POINT (662119.7836328691 6150716.66988565),POINT (743905.4063065499 6319913.058989554)
10524,19220,5,9277,25477,1052419220,213853,POINT (688889.8077629332 6131313.453030547),POINT (743905.4063065499 6319913.058989554)
11120,19220,10,76412,25477,1112019220,454674,POINT (398432.2411582735 6423719.024001375),POINT (743905.4063065499 6319913.058989554)
12421,19220,2,16756,25477,1242119220,393295,POINT (439932.1564416874 6381387.888885491),POINT (743905.4063065499 6319913.058989554)
13220,19220,6,64465,25477,1322019220,343573,POINT (636661.5683717782 6578777.675353965),POINT (743905.4063065499 6319913.058989554)
13522,19220,12,7235,25477,1352219220,325963,POINT (617966.4689693986 6548396.300525547),POINT (743905.4063065499 6319913.058989554)
14320,19220,13,25422,25477,1432019220,168850,POINT (745519.4398337225 6181462.080838162),POINT (743905.4063065499 6319913.058989554)
14521,19220,22,9675,25477,1452119220,152274,POINT (828315.7510059284 6265725.536893765),POINT (743905.4063065499 6319913.058989554)
15120,19220,3,104011,25477,1512019220,493652,POINT (410765.2865832467 6526683.944983927),POINT (743905.4063065499 6319913.058989554)
16220,19220,5,36743,25477,1622019220,298045,POINT (526358.5499632334 6200292.109874669),POINT (743905.4063065499 6319913.058989554)
16945,19220,1,162,25477,1694519220,324453,POINT (515101.6043391861 6182116.432369946),POINT (743905.4063065499 6319913.058989554)
17220,19220,5,41974,25477,1722019220,405949,POINT (404000.1472399235 6319963.324545297),POINT (743905.4063065499 6319913.058989554)
18220,19220,4,54755,25477,1822019220,277647,POINT (596426.0428719386 6490529.903923135),POINT (743905.4063065499 6319913.058989554)
18321,19220,2,12985,25477,1832119220,273902,POINT (545108.767595 6370194.330269089),POINT (743905.4063065499 6319913.058989554)
18521,19220,1,3415,25477,1852119220,384705,POINT (609634.2018876849 6391346.552827927),POINT (743905.4063065499 6319913.058989554)
3524,19220,1,6570,25477,352419220,258259,POINT (588539.0847697624 6155810.673894328),POINT (743905.4063065499 6319913.058989554)
11621,19220,3,2853,25477,1162119220,485059,POINT (414734.1139299477 6466316.903838689),POINT (743905.4063065499 6319913.058989554)
14621,19220,14,1609,25477,1462119220,134269,POINT (798650.018294757 6314206.380627745),POINT (743905.4063065499 6319913.058989554)
8721,19220,4,1357,25477,872119220,151712,POINT (634746.7057258443 6252121.794055067),POINT (743905.4063065499 6319913.058989554)
14421,19220,4,7541,25477,1442119220,150156,POINT (789264.8785935154 6211612.011157216),POINT (743905.4063065499 6319913.058989554)
14422,19220,22,7645,25477,1442219220,70329,POINT (759102.1358370257 6270685.589727072),POINT (743905.4063065499 6319913.058989554)
10821,19220,3,8177,25477,1082119220,209037,POINT (685058.3629236571 6138265.062313536),POINT (743905.4063065499 6319913.058989554)
5323,19220,2,12816,25477,532319220,375674,POINT (459139.5927728665 6190793.685035946),POINT (743905.4063065499 6319913.058989554)
2220,19220,2,40657,25477,222019220,448534,POINT (549273.2185291488 6633915.062681103),POINT (743905.4063065499 6319913.058989554)
2521,19220,2,12200,25477,252119220,564168,POINT (442454.6709403042 6652273.541484571),POINT (743905.4063065499 6319913.058989554)
4621,19220,3,1122,25477,462119220,78209,POINT (709435.8515581365 6364859.573571743),POINT (743905.4063065499 6319913.058989554)
5421,19220,3,10630,25477,542119220,351630,POINT (478168.5305876654 6204951.642408893),POINT (743905.4063065499 6319913.058989554)
