cod,cod_ori,cod_des,poblacion_ori,poblacion_des,personas_mig,distancia_m,geom_ori,geom_des
164213530,16421,3530,10166,9295,1,61853,POINT (534837.1989801188 6167194.584904742),POINT (584784.9533532592 6153308.175826177)
164213621,16421,3621,10166,5562,3,92135,POINT (534837.1989801188 6167194.584904742),POINT (613631.1844891007 6152548.397836315)
164213626,16421,3626,10166,2109,1,117145,POINT (534837.1989801188 6167194.584904742),POINT (626030.6681406683 6182973.098576432)
164213627,16421,3627,10166,7896,4,95963,POINT (534837.1989801188 6167194.584904742),POINT (617414.9151842656 6153379.514554303)
164213631,16421,3631,10166,4397,2,61397,POINT (534837.1989801188 6167194.584904742),POINT (583281.2078731833 6155365.628785741)
164213633,16421,3633,10166,7288,1,68351,POINT (534837.1989801188 6167194.584904742),POINT (591984.3794686475 6144145.517866863)
164213732,16421,3732,10166,18573,1,71289,POINT (534837.1989801188 6167194.584904742),POINT (594448.8143284387 6145604.621110858)
164213828,16421,3828,10166,21091,9,77859,POINT (534837.1989801188 6167194.584904742),POINT (600169.0660007594 6149058.795812866)
164213831,16421,3831,10166,8066,1,69450,POINT (534837.1989801188 6167194.584904742),POINT (592717.6448864141 6144709.386422962)
164213993,16421,3993,10166,806,1,71861,POINT (534837.1989801188 6167194.584904742),POINT (594026.9251646516 6150382.143700114)
164215320,16421,5320,10166,26231,2,125250,POINT (534837.1989801188 6167194.584904742),POINT (422937.9810020199 6187566.893377856)
164215321,16421,5321,10166,18041,4,181397,POINT (534837.1989801188 6167194.584904742),POINT (381560.5426038019 6237508.70162149)
164215323,16421,5323,10166,12816,1,93785,POINT (534837.1989801188 6167194.584904742),POINT (459139.5927728665 6190793.685035946)
164215421,16421,5421,10166,10630,1,69948,POINT (534837.1989801188 6167194.584904742),POINT (478168.5305876654 6204951.642408893)
164215422,16421,5422,10166,10085,3,79071,POINT (534837.1989801188 6167194.584904742),POINT (467732.0998145878 6202465.575935196)
164215621,16421,5621,10166,3235,3,70122,POINT (534837.1989801188 6167194.584904742),POINT (475431.2703850165 6199675.686454285)
164215931,16421,5931,10166,69,3,78645,POINT (534837.1989801188 6167194.584904742),POINT (472929.6249716994 6189596.399461638)
164215980,16421,5980,10166,52,1,70390,POINT (534837.1989801188 6167194.584904742),POINT (481990.285340151 6189243.541996617)
164216220,16421,6220,10166,34368,2,159963,POINT (534837.1989801188 6167194.584904742),POINT (544395.6968756896 6306205.764611009)
164216521,16421,6521,10166,2692,1,199144,POINT (534837.1989801188 6167194.584904742),POINT (592839.3093727244 6321959.922709245)
164217320,16421,7320,10166,21429,6,136896,POINT (534837.1989801188 6167194.584904742),POINT (509325.207006696 6290894.511013233)
164218220,16421,8220,10166,33639,2,89704,POINT (534837.1989801188 6167194.584904742),POINT (571771.8401191942 6226149.775983537)
164218621,16421,8621,10166,1202,1,54688,POINT (534837.1989801188 6167194.584904742),POINT (555730.2233884777 6205265.538469914)
164218623,16421,8623,10166,1849,1,44112,POINT (534837.1989801188 6167194.584904742),POINT (554472.7710832069 6191933.104241417)
164218624,16421,8624,10166,1852,2,71330,POINT (534837.1989801188 6167194.584904742),POINT (561085.1932899696 6216042.88129551)
164218933,16421,8933,10166,396,1,49801,POINT (534837.1989801188 6167194.584904742),POINT (555335.8934125454 6198413.757304374)
164219220,16421,9220,10166,38446,1,158496,POINT (534837.1989801188 6167194.584904742),POINT (661451.1977671548 6194686.506299259)
165211020,16521,1020,20239,1304729,99,22533,POINT (555018.4629707721 6153245.870032378),POINT (573082.2484702046 6145008.43370907)
165213221,16521,3221,20239,71258,9,25809,POINT (555018.4629707721 6153245.870032378),POINT (571815.1381244587 6157813.988089516)
165213321,16521,3321,20239,20524,1,23426,POINT (555018.4629707721 6153245.870032378),POINT (570666.0469444469 6153926.677853951)
165213322,16521,3322,20239,25947,10,48801,POINT (555018.4629707721 6153245.870032378),POINT (594619.1628683957 6157118.214678776)
165213323,16521,3323,20239,16742,1,55514,POINT (555018.4629707721 6153245.870032378),POINT (556468.9904573727 6186643.790688833)
165213421,16521,3421,20239,16244,3,29338,POINT (555018.4629707721 6153245.870032378),POINT (571422.0096265917 6162788.050535546)
165213521,16521,3521,20239,31650,6,44563,POINT (555018.4629707721 6153245.870032378),POINT (591966.3938865843 6153953.745800025)
165213523,16521,3523,20239,9624,1,41515,POINT (555018.4629707721 6153245.870032378),POINT (589348.7665842462 6146607.870809368)
165213525,16521,3525,20239,15908,3,38779,POINT (555018.4629707721 6153245.870032378),POINT (587580.4026155119 6142292.506456386)
165213530,16521,3530,20239,9295,2,37390,POINT (555018.4629707721 6153245.870032378),POINT (584784.9533532592 6153308.175826177)
165213624,16521,3624,20239,2508,1,36243,POINT (555018.4629707721 6153245.870032378),POINT (558431.9420450316 6170250.813025981)
165213631,16521,3631,20239,4397,2,36934,POINT (555018.4629707721 6153245.870032378),POINT (583281.2078731833 6155365.628785741)
165213724,16521,3724,20239,1595,1,74504,POINT (555018.4629707721 6153245.870032378),POINT (620281.121861429 6154016.770889904)
165213732,16521,3732,20239,18573,1,46826,POINT (555018.4629707721 6153245.870032378),POINT (594448.8143284387 6145604.621110858)
165213733,16521,3733,20239,4307,2,45180,POINT (555018.4629707721 6153245.870032378),POINT (591970.5366392424 6149665.033790103)
165213828,16521,3828,20239,21091,1,53396,POINT (555018.4629707721 6153245.870032378),POINT (600169.0660007594 6149058.795812866)
165213830,16521,3830,20239,4724,2,58608,POINT (555018.4629707721 6153245.870032378),POINT (604677.5426081594 6151288.533430437)
165213835,16521,3835,20239,3195,1,43431,POINT (555018.4629707721 6153245.870032378),POINT (591620.7168567854 6143542.296321873)
165213945,16521,3945,20239,183,4,33146,POINT (555018.4629707721 6153245.870032378),POINT (568474.3237624725 6167769.927780378)
165213953,16521,3953,20239,19124,1,49805,POINT (555018.4629707721 6153245.870032378),POINT (596929.5701792388 6146904.617905139)
165215320,16521,5320,20239,26231,4,149895,POINT (555018.4629707721 6153245.870032378),POINT (422937.9810020199 6187566.893377856)
165215423,16521,5423,20239,9857,1,226031,POINT (555018.4629707721 6153245.870032378),POINT (370211.3425855851 6249962.711012445)
165217320,16521,7320,20239,21429,6,161541,POINT (555018.4629707721 6153245.870032378),POINT (509325.207006696 6290894.511013233)
165218624,16521,8624,20239,1852,1,88588,POINT (555018.4629707721 6153245.870032378),POINT (561085.1932899696 6216042.88129551)
165218722,16521,8722,20239,835,4,187080,POINT (555018.4629707721 6153245.870032378),POINT (627186.0800293208 6296091.388726614)
165219220,16521,9220,20239,38446,5,134033,POINT (555018.4629707721 6153245.870032378),POINT (661451.1977671548 6194686.506299259)
166211020,16621,1020,2604,1304729,38,68645,POINT (542503.288718989 6195583.32802397),POINT (573082.2484702046 6145008.43370907)
166213320,16621,3320,2604,19865,4,31902,POINT (542503.288718989 6195583.32802397),POINT (565955.6405053993 6179409.202056422)
166213323,16621,3323,2604,16742,7,19505,POINT (542503.288718989 6195583.32802397),POINT (556468.9904573727 6186643.790688833)
166213621,16621,3621,2604,5562,1,97440,POINT (542503.288718989 6195583.32802397),POINT (613631.1844891007 6152548.397836315)
166213837,16621,3837,2604,1344,3,46131,POINT (542503.288718989 6195583.32802397),POINT (569594.020546787 6166324.969306257)
166213987,16621,3987,2604,2813,5,82228,POINT (542503.288718989 6195583.32802397),POINT (595311.0027222665 6148346.165386693)
166214983,16621,4983,2604,522,1,373932,POINT (542503.288718989 6195583.32802397),POINT (762468.7912554233 6415976.041355193)
166215522,16621,5522,2604,6632,1,115760,POINT (542503.288718989 6195583.32802397),POINT (443315.8507838796 6208057.34327494)
166216220,16621,6220,2604,34368,2,131072,POINT (542503.288718989 6195583.32802397),POINT (544395.6968756896 6306205.764611009)
166217937,16621,7937,2604,181,2,111324,POINT (542503.288718989 6195583.32802397),POINT (504905.1470017367 6274376.465067434)
166218220,16621,8220,2604,33639,2,56763,POINT (542503.288718989 6195583.32802397),POINT (571771.8401191942 6226149.775983537)
166218621,16621,8621,2604,1202,2,21747,POINT (542503.288718989 6195583.32802397),POINT (555730.2233884777 6205265.538469914)
166218623,16621,8623,2604,1849,5,17680,POINT (542503.288718989 6195583.32802397),POINT (554472.7710832069 6191933.104241417)
166218624,16621,8624,2604,1852,2,38389,POINT (542503.288718989 6195583.32802397),POINT (561085.1932899696 6216042.88129551)
167211020,16721,1020,771,1304729,9,56550,POINT (552768.4399385531 6191065.980363362),POINT (573082.2484702046 6145008.43370907)
167213221,16721,3221,771,71258,2,43443,POINT (552768.4399385531 6191065.980363362),POINT (571815.1381244587 6157813.988089516)
167213321,16721,3321,771,20524,2,46672,POINT (552768.4399385531 6191065.980363362),POINT (570666.0469444469 6153926.677853951)
167213323,16721,3323,771,16742,22,7410,POINT (552768.4399385531 6191065.980363362),POINT (556468.9904573727 6186643.790688833)
167213723,16721,3723,771,1305,1,28737,POINT (552768.4399385531 6191065.980363362),POINT (568442.8092429305 6171555.879830467)
167213826,16721,3826,771,965,1,94309,POINT (552768.4399385531 6191065.980363362),POINT (622696.1896262862 6152301.644846186)
167215321,16721,5321,771,18041,3,199534,POINT (552768.4399385531 6191065.980363362),POINT (381560.5426038019 6237508.70162149)
167215323,16721,5323,771,12816,1,111922,POINT (552768.4399385531 6191065.980363362),POINT (459139.5927728665 6190793.685035946)
167216220,16721,6220,771,34368,1,133564,POINT (552768.4399385531 6191065.980363362),POINT (544395.6968756896 6306205.764611009)
167218623,16721,8623,771,1849,6,2541,POINT (552768.4399385531 6191065.980363362),POINT (554472.7710832069 6191933.104241417)
167221020,16722,1020,1662,1304729,2,27029,POINT (551772.660679451 6156007.054733671),POINT (573082.2484702046 6145008.43370907)
167224721,16722,4721,1662,2331,3,450751,POINT (551772.660679451 6156007.054733671),POINT (771701.7691043743 6460211.027444684)
168211020,16821,1020,1491,1304729,5,56363,POINT (527369.9959136341 6172877.853565051),POINT (573082.2484702046 6145008.43370907)
168213221,16821,3221,1491,71258,1,59639,POINT (527369.9959136341 6172877.853565051),POINT (571815.1381244587 6157813.988089516)
168213724,16821,3724,1491,1595,3,108334,POINT (527369.9959136341 6172877.853565051),POINT (620281.121861429 6154016.770889904)
168214220,16821,4220,1491,51830,3,410436,POINT (527369.9959136341 6172877.853565051),POINT (766475.5195453273 6415360.379009241)
168215320,16821,5320,1491,26231,1,115877,POINT (527369.9959136341 6172877.853565051),POINT (422937.9810020199 6187566.893377856)
168215422,16821,5422,1491,10085,1,69698,POINT (527369.9959136341 6172877.853565051),POINT (467732.0998145878 6202465.575935196)
168221020,16822,1020,222,1304729,1,105187,POINT (511395.4793856838 6212134.484252743),POINT (573082.2484702046 6145008.43370907)
168223624,16822,3624,222,2508,1,75478,POINT (511395.4793856838 6212134.484252743),POINT (558431.9420450316 6170250.813025981)
168231020,16823,1020,344,1304729,5,117255,POINT (504425.4872479092 6221455.075165108),POINT (573082.2484702046 6145008.43370907)
168233221,16823,3221,344,71258,1,104148,POINT (504425.4872479092 6221455.075165108),POINT (571815.1381244587 6157813.988089516)
168233320,16823,3320,344,19865,1,80512,POINT (504425.4872479092 6221455.075165108),POINT (565955.6405053993 6179409.202056422)
168235421,16823,5421,344,10630,1,41336,POINT (504425.4872479092 6221455.075165108),POINT (478168.5305876654 6204951.642408893)
168235622,16823,5622,344,3716,1,58378,POINT (504425.4872479092 6221455.075165108),POINT (465928.7526475141 6250932.347301375)
168235824,16823,5824,344,353,5,21282,POINT (504425.4872479092 6221455.075165108),POINT (490129.2784315756 6215871.484857393)
168237320,16823,7320,344,21429,1,84531,POINT (504425.4872479092 6221455.075165108),POINT (509325.207006696 6290894.511013233)
168238621,16823,8621,344,1202,1,74267,POINT (504425.4872479092 6221455.075165108),POINT (555730.2233884777 6205265.538469914)
168241020,16824,1020,6870,1304729,307,28489,POINT (549963.6031783884 6155823.292895289),POINT (573082.2484702046 6145008.43370907)
168242220,16824,2220,6870,40657,1,587915,POINT (549963.6031783884 6155823.292895289),POINT (549273.2185291488 6633915.062681103)
168243221,16824,3221,6870,71258,24,31765,POINT (549963.6031783884 6155823.292895289),POINT (571815.1381244587 6157813.988089516)
168243321,16824,3321,6870,20524,4,29382,POINT (549963.6031783884 6155823.292895289),POINT (570666.0469444469 6153926.677853951)
168243322,16824,3322,6870,25947,9,54757,POINT (549963.6031783884 6155823.292895289),POINT (594619.1628683957 6157118.214678776)
168243323,16824,3323,6870,16742,1,61470,POINT (549963.6031783884 6155823.292895289),POINT (556468.9904573727 6186643.790688833)
168243421,16824,3421,6870,16244,5,35294,POINT (549963.6031783884 6155823.292895289),POINT (571422.0096265917 6162788.050535546)
168243521,16824,3521,6870,31650,10,50519,POINT (549963.6031783884 6155823.292895289),POINT (591966.3938865843 6153953.745800025)
168243523,16824,3523,6870,9624,2,47471,POINT (549963.6031783884 6155823.292895289),POINT (589348.7665842462 6146607.870809368)
168243524,16824,3524,6870,6570,1,48226,POINT (549963.6031783884 6155823.292895289),POINT (588539.0847697624 6155810.673894328)
168243525,16824,3525,6870,15908,3,44685,POINT (549963.6031783884 6155823.292895289),POINT (587580.4026155119 6142292.506456386)
168243527,16824,3527,6870,6132,3,49225,POINT (549963.6031783884 6155823.292895289),POINT (585749.3500300343 6165158.817215529)
168243529,16824,3529,6870,9813,1,42669,POINT (549963.6031783884 6155823.292895289),POINT (581666.5330796808 6155860.788957479)
168243530,16824,3530,6870,9295,1,43346,POINT (549963.6031783884 6155823.292895289),POINT (584784.9533532592 6153308.175826177)
168243621,16824,3621,6870,5562,8,73628,POINT (549963.6031783884 6155823.292895289),POINT (613631.1844891007 6152548.397836315)
168243625,16824,3625,6870,4199,2,62603,POINT (549963.6031783884 6155823.292895289),POINT (601052.3176080562 6160549.431027164)
168243627,16824,3627,6870,7896,1,77456,POINT (549963.6031783884 6155823.292895289),POINT (617414.9151842656 6153379.514554303)
168243633,16824,3633,6870,7288,1,49794,POINT (549963.6031783884 6155823.292895289),POINT (591984.3794686475 6144145.517866863)
168243722,16824,3722,6870,5410,1,45997,POINT (549963.6031783884 6155823.292895289),POINT (588945.2741632864 6140931.036368545)
168243724,16824,3724,6870,1595,2,80460,POINT (549963.6031783884 6155823.292895289),POINT (620281.121861429 6154016.770889904)
168243727,16824,3727,6870,8628,1,48431,POINT (549963.6031783884 6155823.292895289),POINT (590657.5221295444 6142366.791488993)
168243729,16824,3729,6870,8626,4,65749,POINT (549963.6031783884 6155823.292895289),POINT (606133.0393047305 6151327.95857721)
168243732,16824,3732,6870,18573,1,52732,POINT (549963.6031783884 6155823.292895289),POINT (594448.8143284387 6145604.621110858)
168243733,16824,3733,6870,4307,1,51136,POINT (549963.6031783884 6155823.292895289),POINT (591970.5366392424 6149665.033790103)
168243827,16824,3827,6870,550,1,28309,POINT (549963.6031783884 6155823.292895289),POINT (569715.7065325114 6153283.569936877)
168243828,16824,3828,6870,21091,4,59321,POINT (549963.6031783884 6155823.292895289),POINT (600169.0660007594 6149058.795812866)
168243830,16824,3830,6870,4724,3,64564,POINT (549963.6031783884 6155823.292895289),POINT (604677.5426081594 6151288.533430437)
168243834,16824,3834,6870,1878,1,90744,POINT (549963.6031783884 6155823.292895289),POINT (629443.8693322215 6151440.066424618)
168243837,16824,3837,6870,1344,3,37851,POINT (549963.6031783884 6155823.292895289),POINT (569594.020546787 6166324.969306257)
168243953,16824,3953,6870,19124,5,55711,POINT (549963.6031783884 6155823.292895289),POINT (596929.5701792388 6146904.617905139)
168243957,16824,3957,6870,3543,5,67654,POINT (549963.6031783884 6155823.292895289),POINT (607827.9064643878 6151493.476358996)
168243959,16824,3959,6870,4774,1,62563,POINT (549963.6031783884 6155823.292895289),POINT (602406.298967989 6151091.891304309)
168243985,16824,3985,6870,204,2,92910,POINT (549963.6031783884 6155823.292895289),POINT (631588.6156627506 6150429.575192371)
168245320,16824,5320,6870,26231,7,144461,POINT (549963.6031783884 6155823.292895289),POINT (422937.9810020199 6187566.893377856)
168245321,16824,5321,6870,18041,1,200608,POINT (549963.6031783884 6155823.292895289),POINT (381560.5426038019 6237508.70162149)
168245323,16824,5323,6870,12816,4,112996,POINT (549963.6031783884 6155823.292895289),POINT (459139.5927728665 6190793.685035946)
168245421,16824,5421,6870,10630,2,89159,POINT (549963.6031783884 6155823.292895289),POINT (478168.5305876654 6204951.642408893)
168245422,16824,5422,6870,10085,7,98282,POINT (549963.6031783884 6155823.292895289),POINT (467732.0998145878 6202465.575935196)
168246220,16824,6220,6870,34368,3,179174,POINT (549963.6031783884 6155823.292895289),POINT (544395.6968756896 6306205.764611009)
168246421,16824,6421,6870,7176,2,212785,POINT (549963.6031783884 6155823.292895289),POINT (627784.2920031943 6310678.606575608)
168247320,16824,7320,6870,21429,2,156107,POINT (549963.6031783884 6155823.292895289),POINT (509325.207006696 6290894.511013233)
168248220,16824,8220,6870,33639,5,101251,POINT (549963.6031783884 6155823.292895289),POINT (571771.8401191942 6226149.775983537)
168248623,16824,8623,6870,1849,2,63323,POINT (549963.6031783884 6155823.292895289),POINT (554472.7710832069 6191933.104241417)
168249220,16824,9220,6870,38446,2,139989,POINT (549963.6031783884 6155823.292895289),POINT (661451.1977671548 6194686.506299259)
168249721,16824,9721,6870,713,1,237950,POINT (549963.6031783884 6155823.292895289),POINT (707258.56819637 6264536.351053253)
168251020,16825,1020,469,1304729,1,55342,POINT (550828.319165214 6188714.579920365),POINT (573082.2484702046 6145008.43370907)
168253221,16825,3221,469,71258,1,42235,POINT (550828.319165214 6188714.579920365),POINT (571815.1381244587 6157813.988089516)
168253323,16825,3323,469,16742,6,6202,POINT (550828.319165214 6188714.579920365),POINT (556468.9904573727 6186643.790688833)
168253421,16825,3421,469,16244,1,37016,POINT (550828.319165214 6188714.579920365),POINT (571422.0096265917 6162788.050535546)
168253914,16825,3914,469,333,1,19093,POINT (550828.319165214 6188714.579920365),POINT (565792.2202280801 6182676.398381736)
168253984,16825,3984,469,507,1,53331,POINT (550828.319165214 6188714.579920365),POINT (583606.6099744283 6156878.589806233)
168255321,16825,5321,469,18041,1,195796,POINT (550828.319165214 6188714.579920365),POINT (381560.5426038019 6237508.70162149)
168258623,16825,8623,469,1849,3,7104,POINT (550828.319165214 6188714.579920365),POINT (554472.7710832069 6191933.104241417)
168261020,16826,1020,1277,1304729,14,67671,POINT (518758.2274975802 6179769.018728982),POINT (573082.2484702046 6145008.43370907)
168263523,16826,3523,1277,9624,1,86653,POINT (518758.2274975802 6179769.018728982),POINT (589348.7665842462 6146607.870809368)
168263621,16826,3621,1277,5562,2,112810,POINT (518758.2274975802 6179769.018728982),POINT (613631.1844891007 6152548.397836315)
168263722,16826,3722,1277,5410,1,85229,POINT (518758.2274975802 6179769.018728982),POINT (588945.2741632864 6140931.036368545)
168263730,16826,3730,1277,1489,1,87900,POINT (518758.2274975802 6179769.018728982),POINT (584281.6761985368 6187505.922711753)
168265320,16826,5320,1277,26231,1,105156,POINT (518758.2274975802 6179769.018728982),POINT (422937.9810020199 6187566.893377856)
168266220,16826,6220,1277,34368,1,144441,POINT (518758.2274975802 6179769.018728982),POINT (544395.6968756896 6306205.764611009)
168268623,16826,8623,1277,1849,1,56630,POINT (518758.2274975802 6179769.018728982),POINT (554472.7710832069 6191933.104241417)
168271020,16827,1020,738,1304729,9,78993,POINT (530635.2093494773 6200042.883624184),POINT (573082.2484702046 6145008.43370907)
168273521,16827,3521,738,31650,1,83954,POINT (530635.2093494773 6200042.883624184),POINT (591966.3938865843 6153953.745800025)
168274220,16827,4220,738,51830,2,390130,POINT (530635.2093494773 6200042.883624184),POINT (766475.5195453273 6415360.379009241)
168275320,16827,5320,738,26231,5,116255,POINT (530635.2093494773 6200042.883624184),POINT (422937.9810020199 6187566.893377856)
168291020,16829,1020,1087,1304729,2,25037,POINT (553323.8789489646 6154798.622968806),POINT (573082.2484702046 6145008.43370907)
169231020,16923,1020,343,1304729,3,93825,POINT (517907.3292085906 6202159.563670441),POINT (573082.2484702046 6145008.43370907)
169235323,16923,5323,343,12816,3,69752,POINT (517907.3292085906 6202159.563670441),POINT (459139.5927728665 6190793.685035946)
169235421,16923,5421,343,10630,2,45708,POINT (517907.3292085906 6202159.563670441),POINT (478168.5305876654 6204951.642408893)
